round,client_id,epoch,train_loss,val_loss,der,acc
15,3,5,20.9338321685791,,0.36501420903062787,0.46814404432132967
16,3,1,1.4095473289489746,,0.03832991101984935,0.9616700889801506
16,3,2,33.32270812988281,,0.026009582477754895,0.973990417522245
16,3,3,139.1358184814453,,0.06981519507186863,0.9301848049281314
16,3,4,14.523197174072266,,0.026009582477755016,0.973990417522245
16,3,5,26.65021324157715,,0.026009582477754895,0.973990417522245
17,3,1,1.6844639778137207,,0.4126934006946646,0.4048938134810711
17,3,2,98.91471099853516,,0.35869908430691505,0.4759926131117267
17,3,3,99.95419311523438,,0.4196400378907484,0.4621421975992613
17,3,4,53.3545036315918,,0.4196400378907484,0.4621421975992613
17,3,5,78.37771606445312,,0.6839280075781643,0.029085872576177285
18,3,1,1.2671458721160889,,0.026694045174537922,0.973305954825462
18,3,2,7.406641483306885,,0.026009582477754895,0.973990417522245
18,3,3,5.305255889892578,,0.12799452429842592,0.8720054757015743
18,3,4,2.770843267440796,,0.026694045174538005,0.973305954825462
18,3,5,5.244837760925293,,0.026009582477755016,0.973990417522245
19,3,1,1.7460449934005737,,0.40080080080080616,0.331105913798864
19,3,2,125.01133728027344,,0.3969969969970021,0.33745405947210155
19,3,3,5.706912040710449,,0.4008008008008098,0.331105913798864
19,3,4,1.6768625974655151,,0.4008008008008098,0.331105913798864
19,3,5,18.375823974609375,,0.3675675675675677,0.38656866020715
20,3,1,1.7580987215042114,,0.442811501597445,0.5571884984025559
20,3,2,9.521598815917969,,0.36932907348242827,0.6306709265175718
20,3,3,53.34320068359375,,0.3603833865814697,0.6396166134185304
20,3,4,1.265761137008667,,0.532907348242812,0.4670926517571885
20,3,5,1.0592418909072876,,0.3399361022364219,0.6600638977635783
1,4,1,2.7882211208343506,,1.0683706070287533,0.0670926517571885
1,4,2,1981.376220703125,,1.0555910543130995,0.0
1,4,3,1104.88525390625,,0.3603833865814697,0.6396166134185304
1,4,4,5361.47216796875,,0.9993610223642173,0.0006389776357827476
1,4,5,121251.9453125,,0.7642172523961668,0.031309904153354634
2,4,1,13.086641311645508,,0.5840255591054303,0.4741214057507987
2,4,2,340.6626281738281,,0.3603833865814697,0.3603833865814696
2,4,3,2274.052001953125,,0.3603833865814696,0.3603833865814696
2,4,4,2646.728515625,,0.3623003194888179,0.6376996805111821
2,4,5,18769.36328125,,0.3603833865814696,0.3603833865814696
3,4,1,2.164515733718872,,0.43776223776224427,0.34032634032634035
3,4,2,325.6468811035156,,0.5490509490509626,0.0
3,4,3,1347.7525634765625,,0.39999999999999997,0.3333333333333333
3,4,4,1672.197265625,,0.39999999999999997,0.3333333333333333
3,4,5,4030.169921875,,0.4449550449550509,0.03563103563103563
4,4,1,3.4106876850128174,,0.3603833865814697,0.6396166134185304
4,4,2,13.688919067382812,,0.36102236421725237,0.6389776357827476
4,4,3,138.03294372558594,,0.41725239616613413,0.4159744408945687
4,4,4,19463.017578125,,0.3603833865814696,0.3603833865814696
4,4,5,842.5471801757812,,0.3603833865814697,0.6396166134185304
